,complete,error,sol,sub_data,u,u_nom
489,False,False,"[[ 0.14618155]
 [-0.02665426]]","{'bfs': Array([0.5928231 , 0.01103882, 0.00729297], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14618155 -0.02665426],[ 0.42060524 -0.42541775]
490,False,False,"[[ 0.14594801]
 [-0.02668369]]","{'bfs': Array([0.59264433, 0.01098074, 0.00725463], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14594801 -0.02668369],[ 0.41937134 -0.42522728]
491,False,False,"[[ 0.1451485 ]
 [-0.02654392]]","{'bfs': Array([0.59245455, 0.01092294, 0.00721657], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1451485  -0.02654392],[ 0.41813982 -0.42503676]
492,False,False,"[[ 0.14576368]
 [-0.02699083]]","{'bfs': Array([0.5922554 , 0.0108657 , 0.00717888], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14576368 -0.02699083],[ 0.416915  -0.4248474]
493,False,False,"[[ 0.14681871]
 [-0.0280732 ]]","{'bfs': Array([0.5920416 , 0.0108083 , 0.00714139], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14681871 -0.0280732 ],[ 0.41568792 -0.42465502]
494,False,False,"[[ 0.14558685]
 [-0.02788555]]","{'bfs': Array([0.59180653, 0.01075032, 0.0071043 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14558685 -0.02788555],[ 0.4144592 -0.4244551]
495,False,False,"[[ 0.14482594]
 [-0.02833369]]","{'bfs': Array([0.5915625 , 0.01069306, 0.00706771], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14482594 -0.02833369],[ 0.4132413  -0.42425668]
496,False,False,"[[ 0.14347371]
 [-0.02836856]]","{'bfs': Array([0.5913032 , 0.01063605, 0.0070318 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14347371 -0.02836856],[ 0.41203463 -0.42405522]
497,False,False,"[[ 0.14210947]
 [-0.02850865]]","{'bfs': Array([0.59103304, 0.01057969, 0.00699654], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14210947 -0.02850865],[ 0.41084158 -0.42385373]
498,False,False,"[[ 0.14111507]
 [-0.02921033]]","{'bfs': Array([0.59075123, 0.01052392, 0.00696199], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14111507 -0.02921033],[ 0.40966326 -0.4236514 ]
499,False,False,"[[ 0.14013188]
 [-0.02989678]]","{'bfs': Array([0.59045213, 0.01046836, 0.00692833], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.14013188 -0.02989678],[ 0.40850082 -0.4234442 ]
500,False,False,"[[ 0.13916436]
 [-0.03057592]]","{'bfs': Array([0.5901363 , 0.01041304, 0.00689553], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13916436 -0.03057592],[ 0.40735385 -0.42323238]
501,False,False,"[[ 0.13820402]
 [-0.03123475]]","{'bfs': Array([0.5898036 , 0.01035794, 0.00686357], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13820402 -0.03123475],[ 0.40622222 -0.42301586]
502,False,False,"[[ 0.13724753]
 [-0.03186844]]","{'bfs': Array([0.58945477, 0.01030307, 0.00683244], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13724753 -0.03186844],[ 0.40510577 -0.42279488]
503,False,False,"[[ 0.13593905]
 [-0.0319188 ]]","{'bfs': Array([0.58909017, 0.01024844, 0.00680209], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13593905 -0.0319188 ],[ 0.404004   -0.42256963]
504,False,False,"[[ 0.13503835]
 [-0.03258261]]","{'bfs': Array([0.5887159 , 0.01019442, 0.00677235], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13503835 -0.03258261],[ 0.40291572 -0.42234415]
505,False,False,"[[ 0.13416485]
 [-0.03325918]]","{'bfs': Array([0.588326  , 0.0101406 , 0.00674338], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13416485 -0.03325918],[ 0.4018419  -0.42211413]
506,False,False,"[[ 0.1333054 ]
 [-0.03392804]]","{'bfs': Array([0.58792025, 0.01008698, 0.00671518], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1333054  -0.03392804],[ 0.40078238 -0.42187953]
507,False,False,"[[ 0.13210458]
 [-0.03403554]]","{'bfs': Array([0.5874988 , 0.01003356, 0.00668774], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13210458 -0.03403554],[ 0.39973697 -0.42164046]
508,False,False,"[[ 0.13126135]
 [-0.03467521]]","{'bfs': Array([0.5870681 , 0.00998066, 0.00666086], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13126135 -0.03467521],[ 0.3987042  -0.42140073]
509,False,False,"[[ 0.13043053]
 [-0.03530571]]","{'bfs': Array([0.5866226 , 0.00992798, 0.00663469], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.13043053 -0.03530571],[ 0.39768526 -0.4211567 ]
510,False,False,"[[ 0.12961026]
 [-0.03592486]]","{'bfs': Array([0.5861622 , 0.0098755 , 0.00660923], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12961026 -0.03592486],[ 0.39667976 -0.4209084 ]
511,False,False,"[[ 0.12845662]
 [-0.03600089]]","{'bfs': Array([0.58568746, 0.00982322, 0.00658446], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12845662 -0.03600089],[ 0.39568746 -0.42065597]
512,False,False,"[[ 0.12765758]
 [-0.03660199]]","{'bfs': Array([0.5852044 , 0.00977146, 0.00656019], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12765758 -0.03660199],[ 0.3947071  -0.42040312]
513,False,False,"[[ 0.12687472]
 [-0.03720134]]","{'bfs': Array([0.58470744, 0.00971991, 0.00653659], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12687472 -0.03720134],[ 0.39373982 -0.42014623]
514,False,False,"[[ 0.12610044]
 [-0.03778801]]","{'bfs': Array([0.5841967 , 0.00966856, 0.00651362], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12610044 -0.03778801],[ 0.39278513 -0.41988534]
515,False,False,"[[ 0.12533227]
 [-0.03835842]]","{'bfs': Array([0.5836724 , 0.00961742, 0.00649131], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12533227 -0.03835842],[ 0.39184305 -0.4196205 ]
516,False,False,"[[ 0.12423065]
 [-0.0383923 ]]","{'bfs': Array([0.5831349 , 0.00956648, 0.0064696 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12423065 -0.0383923 ],[ 0.39091316 -0.41935188]
517,False,False,"[[ 0.12348602]
 [-0.0389518 ]]","{'bfs': Array([0.58259034, 0.00951607, 0.00644834], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12348602 -0.0389518 ],[ 0.38999432 -0.41908315]
518,False,False,"[[ 0.1227807 ]
 [-0.03954731]]","{'bfs': Array([0.5820329 , 0.00946584, 0.00642767], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1227807  -0.03954731],[ 0.38908744 -0.41881073]
519,False,False,"[[ 0.12209343]
 [-0.04014551]]","{'bfs': Array([0.5814624, 0.0094158, 0.0064076], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12209343 -0.04014551],[ 0.3881926  -0.41853428]
520,False,False,"[[ 0.12107718]
 [-0.04021909]]","{'bfs': Array([0.5808788 , 0.00936595, 0.00638812], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12107718 -0.04021909],[ 0.38730922 -0.41825378]
521,False,False,"[[ 0.12040045]
 [-0.04078862]]","{'bfs': Array([0.5802883 , 0.00931655, 0.00636907], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.12040045 -0.04078862],[ 0.3864366  -0.41797304]
522,False,False,"[[ 0.11973243]
 [-0.04134861]]","{'bfs': Array([0.57968533, 0.00926733, 0.00635057], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11973243 -0.04134861],[ 0.38557497 -0.41768843]
523,False,False,"[[ 0.11874617]
 [-0.04140353]]","{'bfs': Array([0.5790701 , 0.0092183 , 0.00633262], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11874617 -0.04140353],[ 0.38472477 -0.41740012]
524,False,False,"[[ 0.11809021]
 [-0.04193905]]","{'bfs': Array([0.57844853, 0.00916972, 0.00631507], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11809021 -0.04193905],[ 0.3838845 -0.4171116]
525,False,False,"[[ 0.11744683]
 [-0.04247109]]","{'bfs': Array([0.5778153 , 0.00912134, 0.00629805], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11744683 -0.04247109],[ 0.3830552  -0.41681954]
526,False,False,"[[ 0.11680546]
 [-0.04298473]]","{'bfs': Array([0.57717043, 0.00907314, 0.00628154], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11680546 -0.04298473],[ 0.38223645 -0.41652393]
527,False,False,"[[ 0.1158624 ]
 [-0.04302361]]","{'bfs': Array([0.57651424, 0.00902513, 0.00626555], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1158624  -0.04302361],[ 0.38142815 -0.41622493]
528,False,False,"[[ 0.1152474]
 [-0.0435368]]","{'bfs': Array([0.5758525 , 0.00897758, 0.00624991], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1152474 -0.0435368],[ 0.38062948 -0.4159258 ]
529,False,False,"[[ 0.11462949]
 [-0.04402519]]","{'bfs': Array([0.5751797 , 0.00893021, 0.00623476], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11462949 -0.04402519],[ 0.37984085 -0.4156233 ]
530,False,False,"[[ 0.11402249]
 [-0.04450942]]","{'bfs': Array([0.57449615, 0.00888302, 0.00622009], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11402249 -0.04450942],[ 0.37906227 -0.41531757]
531,False,False,"[[ 0.11314345]
 [-0.04456804]]","{'bfs': Array([0.57380205, 0.00883602, 0.00620588], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11314345 -0.04456804],[ 0.37829345 -0.41500866]
532,False,False,"[[ 0.11259163]
 [-0.04509708]]","{'bfs': Array([0.57310265, 0.00878945, 0.00619202], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11259163 -0.04509708],[ 0.3775336 -0.4146995]
533,False,False,"[[ 0.11205201]
 [-0.04562439]]","{'bfs': Array([0.5723923 , 0.00874303, 0.00617863], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11205201 -0.04562439],[ 0.37678364 -0.4143868 ]
534,False,False,"[[ 0.11120542]
 [-0.04567682]]","{'bfs': Array([0.5716712 , 0.00869677, 0.0061657 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11120542 -0.04567682],[ 0.37604305 -0.41407067]
535,False,False,"[[ 0.11067393]
 [-0.04618004]]","{'bfs': Array([0.5709451 , 0.0086509 , 0.00615308], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11067393 -0.04618004],[ 0.37531108 -0.4137543 ]
536,False,False,"[[ 0.11015375]
 [-0.04668132]]","{'bfs': Array([0.57020867, 0.00860522, 0.00614091], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.11015375 -0.04668132],[ 0.37458825 -0.4134347 ]
537,False,False,"[[ 0.10933126]
 [-0.04671772]]","{'bfs': Array([0.56946206, 0.00855967, 0.00612918], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10933126 -0.04671772],[ 0.37387457 -0.41311172]
538,False,False,"[[ 0.10881195]
 [-0.04718549]]","{'bfs': Array([0.56871104, 0.00851455, 0.00611775], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10881195 -0.04718549],[ 0.3731691  -0.41278866]
539,False,False,"[[ 0.10829523]
 [-0.04763918]]","{'bfs': Array([0.56795025, 0.00846959, 0.00610674], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10829523 -0.04763918],[ 0.37247244 -0.41246256]
540,False,False,"[[ 0.10779297]
 [-0.04809677]]","{'bfs': Array([0.5671801 , 0.00842479, 0.00609613], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10779297 -0.04809677],[ 0.3717843  -0.41213349]
541,False,False,"[[ 0.10700826]
 [-0.04812334]]","{'bfs': Array([0.56640077, 0.00838017, 0.00608591], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10700826 -0.04812334],[ 0.3711048 -0.4118014]
542,False,False,"[[ 0.10654136]
 [-0.0486004 ]]","{'bfs': Array([0.56561726, 0.00833593, 0.00607598], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10654136 -0.0486004 ],[ 0.37043297 -0.4114693 ]
543,False,False,"[[ 0.10606432]
 [-0.0490454 ]]","{'bfs': Array([0.56482434, 0.00829186, 0.00606645], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10606432 -0.0490454 ],[ 0.36976948 -0.41113406]
544,False,False,"[[ 0.10530953]
 [-0.04906974]]","{'bfs': Array([0.5640224 , 0.00824794, 0.0060573 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10530953 -0.04906974],[ 0.369114  -0.4107959]
545,False,False,"[[ 0.10488372]
 [-0.04955847]]","{'bfs': Array([0.5632168 , 0.0082044 , 0.00604842], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10488372 -0.04955847],[ 0.3684661  -0.41045773]
546,False,False,"[[ 0.10416371]
 [-0.04960395]]","{'bfs': Array([0.56240183, 0.008161  , 0.00603992], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10416371 -0.04960395],[ 0.36782613 -0.41011634]
547,False,False,"[[ 0.10374861]
 [-0.0500782 ]]","{'bfs': Array([0.5615831 , 0.00811795, 0.00603168], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10374861 -0.0500782 ],[ 0.36719316 -0.40977484]
548,False,False,"[[ 0.10333257]
 [-0.05053473]]","{'bfs': Array([0.5607555 , 0.00807505, 0.00602382], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10333257 -0.05053473],[ 0.36656815 -0.40943024]
549,False,False,"[[ 0.10263032]
 [-0.05056307]]","{'bfs': Array([0.5599189 , 0.00803228, 0.00601632], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10263032 -0.05056307],[ 0.36595064 -0.40908256]
550,False,False,"[[ 0.10220903]
 [-0.05098328]]","{'bfs': Array([0.55907905, 0.00798987, 0.00600906], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10220903 -0.05098328],[ 0.36534008 -0.40873495]
551,False,False,"[[ 0.10181025]
 [-0.05142107]]","{'bfs': Array([0.55823106, 0.00794763, 0.00600215], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10181025 -0.05142107],[ 0.36473677 -0.40838456]
552,False,False,"[[ 0.1011095 ]
 [-0.05141078]]","{'bfs': Array([0.5573746 , 0.00790551, 0.00599559], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.1011095  -0.05141078],[ 0.3641407  -0.40803134]
553,False,False,"[[ 0.10071805]
 [-0.05183151]]","{'bfs': Array([0.5565157 , 0.00786377, 0.00598925], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10071805 -0.05183151],[ 0.36355123 -0.4076783 ]
554,False,False,"[[ 0.10030112]
 [-0.05220136]]","{'bfs': Array([0.55564857, 0.00782218, 0.00598325], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.10030112 -0.05220136],[ 0.36296877 -0.40732256]
555,False,False,"[[ 0.09963237]
 [-0.05219841]]","{'bfs': Array([0.5547742 , 0.00778075, 0.00597757], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09963237 -0.05219841],[ 0.36239302 -0.4069644 ]
556,False,False,"[[ 0.09926216]
 [-0.05260897]]","{'bfs': Array([0.55389756, 0.00773968, 0.00597209], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09926216 -0.05260897],[ 0.36182365 -0.4066064 ]
557,False,False,"[[ 0.09894287]
 [-0.05307789]]","{'bfs': Array([0.5530131 , 0.00769874, 0.00596694], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09894287 -0.05307789],[ 0.36126095 -0.40624574]
558,False,False,"[[ 0.09833686]
 [-0.053127  ]]","{'bfs': Array([0.55212015, 0.00765791, 0.00596213], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09833686 -0.053127  ],[ 0.3607047  -0.40588203]
559,False,False,"[[ 0.09799341]
 [-0.05353547]]","{'bfs': Array([0.55122435, 0.00761741, 0.00595753], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09799341 -0.05353547],[ 0.36015502 -0.4055181 ]
560,False,False,"[[ 0.09740801]
 [-0.05358997]]","{'bfs': Array([0.55032104, 0.00757704, 0.00595324], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09740801 -0.05358997],[ 0.35961133 -0.4051516 ]
561,False,False,"[[ 0.0970852 ]
 [-0.05400354]]","{'bfs': Array([0.5494148 , 0.00753698, 0.00594917], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.0970852  -0.05400354],[ 0.35907364 -0.4047848 ]
562,False,False,"[[ 0.09653953]
 [-0.05409094]]","{'bfs': Array([0.5485011 , 0.00749704, 0.00594541], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09653953 -0.05409094],[ 0.35854214 -0.40441534]
563,False,False,"[[ 0.09618226]
 [-0.05443271]]","{'bfs': Array([0.5475843 , 0.00745739, 0.00594187], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09618226 -0.05443271],[ 0.35801655 -0.40404543]
564,False,False,"[[ 0.09562319]
 [-0.05447929]]","{'bfs': Array([0.5466609 , 0.00741789, 0.0059386 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09562319 -0.05447929],[ 0.35749674 -0.40367332]
565,False,False,"[[ 0.09532528]
 [-0.0548817 ]]","{'bfs': Array([0.5457351 , 0.00737869, 0.00593553], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09532528 -0.0548817 ],[ 0.35698253 -0.403301  ]
566,False,False,"[[ 0.09501998]
 [-0.05526027]]","{'bfs': Array([0.54480207, 0.00733962, 0.00593276], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09501998 -0.05526027],[ 0.35647413 -0.4029261 ]
567,False,False,"[[ 0.09444565]
 [-0.05525086]]","{'bfs': Array([0.5438623 , 0.00730069, 0.00593027], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09444565 -0.05525086],[ 0.3559714 -0.4025487]
568,False,False,"[[ 0.09422809]
 [-0.05572716]]","{'bfs': Array([0.542921  , 0.00726206, 0.00592795], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09422809 -0.05572716],[ 0.35547405 -0.4021716 ]
569,False,False,"[[ 0.09371305]
 [-0.05577902]]","{'bfs': Array([0.5419716 , 0.00722352, 0.00592595], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09371305 -0.05577902],[ 0.35498232 -0.4017913 ]
570,False,False,"[[ 0.09348147]
 [-0.05621365]]","{'bfs': Array([0.54101986, 0.00718526, 0.00592412], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09348147 -0.05621365],[ 0.3544956  -0.40141085]
571,False,False,"[[ 0.09325115]
 [-0.05663839]]","{'bfs': Array([0.5400607 , 0.00714709, 0.00592259], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09325115 -0.05663839],[ 0.35401446 -0.40102753]
572,False,False,"[[ 0.09273098]
 [-0.05665314]]","{'bfs': Array([0.5390944 , 0.00710903, 0.00592134], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09273098 -0.05665314],[ 0.3535384  -0.40064144]
573,False,False,"[[ 0.09253407]
 [-0.05710302]]","{'bfs': Array([0.5381264 , 0.00707126, 0.00592026], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09253407 -0.05710302],[ 0.35306734 -0.40025538]
574,False,False,"[[ 0.09201518]
 [-0.05710056]]","{'bfs': Array([0.53715086, 0.00703357, 0.00591946], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09201518 -0.05710056],[ 0.35260138 -0.3998664 ]
575,False,False,"[[ 0.09181142]
 [-0.05752085]]","{'bfs': Array([0.536174  , 0.00699617, 0.00591883], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09181142 -0.05752085],[ 0.35214013 -0.39947754]
576,False,False,"[[ 0.09156001]
 [-0.05786502]]","{'bfs': Array([0.5351902 , 0.00695887, 0.00591846], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09156001 -0.05786502],[ 0.35168394 -0.399086  ]
577,False,False,"[[ 0.09127881]
 [-0.05815871]]","{'bfs': Array([0.53420043, 0.00692171, 0.00591835], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09127881 -0.05815871],[ 0.35123256 -0.39869225]
578,False,False,"[[ 0.0907774 ]
 [-0.05814394]]","{'bfs': Array([0.53320533, 0.00688469, 0.00591846], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.0907774  -0.05814394],[ 0.35078582 -0.3982966 ]
579,False,False,"[[ 0.09057812]
 [-0.05853048]]","{'bfs': Array([0.5322093 , 0.00684797, 0.00591874], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09057812 -0.05853048],[ 0.35034359 -0.39790118]
580,False,False,"[[ 0.09012162]
 [-0.05855942]]","{'bfs': Array([0.5312068 , 0.00681133, 0.00591927], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.09012162 -0.05855942],[ 0.34990594 -0.39750326]
581,False,False,"[[ 0.08999429]
 [-0.05902503]]","{'bfs': Array([0.5302028 , 0.00677497, 0.00591995], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08999429 -0.05902503],[ 0.34947258 -0.39710525]
582,False,False,"[[ 0.08953501]
 [-0.05903332]]","{'bfs': Array([0.52919143, 0.00673867, 0.00592091], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08953501 -0.05903332],[ 0.3490438  -0.39670423]
583,False,False,"[[ 0.08940536]
 [-0.05947698]]","{'bfs': Array([0.5281789 , 0.00670265, 0.00592202], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08940536 -0.05947698],[ 0.34861925 -0.39630333]
584,False,False,"[[ 0.08922031]
 [-0.05983675]]","{'bfs': Array([0.5271591 , 0.00666669, 0.00592339], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08922031 -0.05983675],[ 0.348199  -0.3958995]
585,False,False,"[[ 0.08872094]
 [-0.05976663]]","{'bfs': Array([0.5261336 , 0.00663084, 0.005925  ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08872094 -0.05976663],[ 0.34778297 -0.3954933 ]
586,False,False,"[[ 0.08853134]
 [-0.06010343]]","{'bfs': Array([0.52510816, 0.00659529, 0.00592673], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08853134 -0.06010343],[ 0.347371   -0.39508778]
587,False,False,"[[ 0.08834624]
 [-0.06043765]]","{'bfs': Array([0.52407724, 0.00655985, 0.00592869], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08834624 -0.06043765],[ 0.34696308 -0.39468005]
588,False,False,"[[ 0.08813196]
 [-0.06072419]]","{'bfs': Array([0.5230407 , 0.00652454, 0.00593089], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08813196 -0.06072419],[ 0.34655923 -0.3942702 ]
589,False,False,"[[ 0.0878735 ]
 [-0.06094381]]","{'bfs': Array([0.5219995 , 0.00648935, 0.00593329], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.0878735  -0.06094381],[ 0.3461592 -0.3938585]
590,False,False,"[[ 0.08739534]
 [-0.06086431]]","{'bfs': Array([0.5209545 , 0.00645432, 0.00593588], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08739534 -0.06086431],[ 0.3457631  -0.39344546]
591,False,False,"[[ 0.08729084]
 [-0.06127315]]","{'bfs': Array([0.5199099 , 0.00641959, 0.00593859], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08729084 -0.06127315],[ 0.3453706  -0.39303306]
592,False,False,"[[ 0.08691822]
 [-0.06131924]]","{'bfs': Array([0.51885873, 0.00638493, 0.00594155], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08691822 -0.06131924],[ 0.34498182 -0.392618  ]
593,False,False,"[[ 0.08678633]
 [-0.06167608]]","{'bfs': Array([0.5178064 , 0.0063505 , 0.00594464], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08678633 -0.06167608],[ 0.34459662 -0.39220276]
594,False,False,"[[ 0.08642171]
 [-0.06171861]]","{'bfs': Array([0.51674855, 0.00631617, 0.00594796], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08642171 -0.06171861],[ 0.3442151  -0.39178526]
595,False,False,"[[ 0.08633192]
 [-0.06211541]]","{'bfs': Array([0.5156894 , 0.00628207, 0.00595143], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08633192 -0.06211541],[ 0.3438371  -0.39136755]
596,False,False,"[[ 0.08617077]
 [-0.06241076]]","{'bfs': Array([0.51462424, 0.00624804, 0.00595511], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08617077 -0.06241076],[ 0.34346256 -0.3909473 ]
597,False,False,"[[ 0.08575941]
 [-0.06237131]]","{'bfs': Array([0.5135543 , 0.00621413, 0.00595901], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08575941 -0.06237131],[ 0.34309137 -0.39052513]
598,False,False,"[[ 0.08556795]
 [-0.062613  ]]","{'bfs': Array([0.5124844 , 0.00618048, 0.00596303], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08556795 -0.062613  ],[ 0.34272358 -0.39010334]
599,False,False,"[[ 0.08543262]
 [-0.06292094]]","{'bfs': Array([0.51141083, 0.00614697, 0.00596722], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08543262 -0.06292094],[ 0.34235907 -0.38968006]
600,False,False,"[[ 0.08522022]
 [-0.06312156]]","{'bfs': Array([0.51033235, 0.00611356, 0.00597162], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08522022 -0.06312156],[ 0.34199756 -0.38925478]
601,False,False,"[[ 0.08500004]
 [-0.06330521]]","{'bfs': Array([0.5092506 , 0.00608031, 0.0059762 ], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08500004 -0.06330521],[ 0.34163946 -0.3888283 ]
602,False,False,"[[ 0.08459693]
 [-0.06324513]]","{'bfs': Array([0.508166  , 0.00604722, 0.00598095], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08459693 -0.06324513],[ 0.3412844  -0.38840067]
603,False,False,"[[ 0.08453185]
 [-0.0636173 ]]","{'bfs': Array([0.50708187, 0.00601438, 0.00598581], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08453185 -0.0636173 ],[ 0.34093234 -0.38797352]
604,False,False,"[[ 0.08426536]
 [-0.06372235]]","{'bfs': Array([0.50599205, 0.00598162, 0.00599087], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08426536 -0.06372235],[ 0.34058318 -0.387544  ]
605,False,False,"[[ 0.08405703]
 [-0.06389633]]","{'bfs': Array([0.5049006 , 0.00594905, 0.00599609], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 0.08405703 -0.06389633],[ 0.3402371  -0.38711384]
