,complete,error,sol,sub_data,u,u_nom
311,False,False,"[[3.4597359 ]
 [0.01241293]
 [6.7138777 ]]","{'bfs': Array([7.6688394e-02, 1.2875519e-04, 1.9520418e-01], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.3327904], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.4597359  0.01241293],[0. 0. 0.]
312,False,False,"[[ 3.356006  ]
 [-0.11837361]
 [ 7.579467  ]]","{'bfs': Array([9.3883894e-02, 1.5553429e-04, 3.3895668e-01], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.1016695], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 3.356006   -0.11837361],[0. 0. 0.]
313,False,False,"[[ 3.406763  ]
 [-0.07588667]
 [ 7.784973  ]]","{'bfs': Array([1.0562241e-01, 1.8822882e-04, 4.4029504e-01], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.9520453], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 3.406763   -0.07588667],[0. 0. 0.]
314,False,True,"[[0.]
 [0.]
 [0.]]","{'bfs': Array([1.1539511e-01, 2.4831211e-04, 2.6725820e-01], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.9840927], dtype=float32), 'violated': Array(False, dtype=bool)}",[0. 0.],[0. 0. 0.]
315,False,False,"[[3.2224307e+00]
 [6.7745668e-01]
 [3.1346100e-04]]","{'bfs': Array([1.1959393e-23, 3.2241442e-03, 6.6761416e-08], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.8828044], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.2224307 0.6774567],[0. 0. 0.]
316,False,False,"[[3.4391220e+00]
 [3.3849043e-01]
 [3.4533496e-04]]","{'bfs': Array([3.0821452e-22, 7.1051684e-03, 1.5281199e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.2485447], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.439122   0.33849043],[0. 0. 0.]
317,False,False,"[[3.2226636e+00]
 [8.1148124e-01]
 [3.1928180e-04]]","{'bfs': Array([2.65172880e-23, 3.09068151e-03, 1.00604375e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.7572756], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.2226636  0.81148124],[0. 0. 0.]
318,False,False,"[[3.3642077e+00]
 [6.4081764e-01]
 [3.3906117e-04]]","{'bfs': Array([2.0122113e-22, 4.9201166e-03, 1.7679568e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.3624177], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.3642077  0.64081764],[0. 0. 0.]
319,False,False,"[[3.4628122e+00]
 [5.3937870e-01]
 [3.5506516e-04]]","{'bfs': Array([9.1797792e-22, 6.6903210e-03, 2.7462414e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.0749736], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.4628122 0.5393787],[0. 0. 0.]
320,False,False,"[[3.3915527e+00]
 [7.4197125e-01]
 [3.4842832e-04]]","{'bfs': Array([5.5867740e-22, 5.0866222e-03, 2.7801133e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.1906657], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.3915527  0.74197125],[0. 0. 0.]
321,False,False,"[[3.5256171e+00]
 [5.8693534e-01]
 [3.6941134e-04]]","{'bfs': Array([3.4865263e-21, 7.6138149e-03, 4.5859801e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([5.8406444], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.5256171  0.58693534],[0. 0. 0.]
322,False,False,"[[3.3460026e+00]
 [9.4550991e-01]
 [3.4948598e-04]]","{'bfs': Array([7.2943699e-22, 4.2423825e-03, 3.6512236e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([6.171904], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.3460026 0.9455099],[0. 0. 0.]
323,False,False,"[[3.6611681e+00]
 [5.0038987e-01]
 [3.9473636e-04]]","{'bfs': Array([2.740577e-20, 1.079845e-02, 8.688165e-07], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([5.463342], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.661168  0.5003899],[0. 0. 0.]
324,False,False,"[[3.7499452e+00]
 [4.3457070e-01]
 [4.1196265e-04]]","{'bfs': Array([9.6262090e-20, 1.3505679e-02, 1.2559973e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([5.2342067], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.7499452 0.4345707],[0. 0. 0.]
325,False,False,"[[3.9121594e+00]
 [2.1742749e-01]
 [4.4376653e-04]]","{'bfs': Array([7.4311590e-19, 2.0867545e-02, 2.0682255e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([4.8584046], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.9121594  0.21742749],[0. 0. 0.]
326,False,False,"[[4.020964e+00]
 [1.251524e-01]
 [4.678092e-04]]","{'bfs': Array([3.0427709e-18, 2.6608096e-02, 3.0546432e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([4.607974], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.020964  0.1251524],[0. 0. 0.]
327,False,False,"[[3.8284700e+00]
 [6.6015667e-01]
 [4.3630452e-04]]","{'bfs': Array([5.6665848e-19, 1.4263472e-02, 2.7394469e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([4.941541], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.82847    0.66015667],[0. 0. 0.]
328,False,False,"[[3.9442022e+00]
 [5.6652451e-01]
 [4.5906016e-04]]","{'bfs': Array([2.1936079e-18, 1.8298939e-02, 3.9960378e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([4.696748], dtype=float32), 'violated': Array(False, dtype=bool)}",[3.9442022 0.5665245],[0. 0. 0.]
329,False,False,"[[4.1625996e+00]
 [2.7577212e-01]
 [5.0303375e-04]]","{'bfs': Array([2.1228121e-17, 3.0053934e-02, 6.6696130e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([4.284424], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.1625996  0.27577212],[0. 0. 0.]
330,False,False,"[[4.2842588e+00]
 [1.9183226e-01]
 [5.3167669e-04]]","{'bfs': Array([8.0288175e-17, 3.7285876e-02, 9.6187250e-06], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([4.0534782], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.284259   0.19183226],[0. 0. 0.]
331,False,False,"[[4.3392086e+00]
 [2.7066529e-01]
 [5.4637663e-04]]","{'bfs': Array([1.5762958e-16, 3.8370363e-02, 1.2750727e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.9438474], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.3392086 0.2706653],[0. 0. 0.]
332,False,False,"[[4.4736643e+00]
 [1.8517475e-01]
 [5.7975593e-04]]","{'bfs': Array([5.9226571e-16, 4.7139741e-02, 1.8290179e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.717832], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.4736643  0.18517475],[0. 0. 0.]
333,False,False,"[[4.4270577e+00]
 [4.8433203e-01]
 [5.7331863e-04]]","{'bfs': Array([5.1156311e-16, 3.8432181e-02, 2.1971126e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.7581303], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.4270577  0.48433203],[0. 0. 0.]
334,False,False,"[[4.5097923e+00]
 [5.1194084e-01]
 [5.9530867e-04]]","{'bfs': Array([1.1958164e-15, 4.1663308e-02, 2.9461213e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.6180592], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.5097923  0.51194084],[0. 0. 0.]
335,False,False,"[[4.5959029e+00]
 [5.4198521e-01]
 [6.1937113e-04]]","{'bfs': Array([2.7821072e-15, 4.5088708e-02, 3.9373936e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.4796658], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.595903  0.5419852],[0. 0. 0.]
336,False,False,"[[4.8253503e+00]
 [3.2252255e-01]
 [6.7640387e-04]]","{'bfs': Array([1.5700920e-14, 6.2207878e-02, 5.7777281e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.1854396], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.8253503  0.32252255],[0. 0. 0.]
337,False,False,"[[4.9622355e+00]
 [3.0812764e-01]
 [7.1488490e-04]]","{'bfs': Array([4.536527e-14, 7.036355e-02, 7.930917e-05], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([3.0134115], dtype=float32), 'violated': Array(False, dtype=bool)}",[4.9622355  0.30812764],[0. 0. 0.]
338,False,False,"[[5.0685167e+00]
 [3.7367085e-01]
 [7.4701139e-04]]","{'bfs': Array([1.03782935e-13, 7.43230581e-02, 1.06732128e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.8833692], dtype=float32), 'violated': Array(False, dtype=bool)}",[5.0685167  0.37367085],[0. 0. 0.]
339,False,False,"[[ 5.5673499e+00]
 [-9.6667069e-01]
 [ 9.4675575e-04]]","{'bfs': Array([2.8644036e-12, 1.5103257e-01, 1.6248436e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.3459632], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 5.56735   -0.9666707],[0. 0. 0.]
340,False,False,"[[ 5.5923018e+00]
 [-4.5354877e-02]
 [ 9.1474247e-04]]","{'bfs': Array([2.4417269e-12, 1.1537007e-01, 2.3091392e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.3813734], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 5.592302   -0.04535488],[0. 0. 0.]
341,False,False,"[[ 5.9096484e+00]
 [-5.7851416e-01]
 [ 1.0429078e-03]]","{'bfs': Array([1.3196377e-11, 1.4691865e-01, 3.2928149e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.1217725], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 5.9096484  -0.57851416],[0. 0. 0.]
342,False,False,"[[ 6.0556149e+00]
 [-2.2326794e-01]
 [ 1.0839123e-03]]","{'bfs': Array([2.4704256e-11, 1.3721558e-01, 4.7614964e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([2.0341897], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 6.055615   -0.22326794],[0. 0. 0.]
343,False,False,"[[6.1726050e+00]
 [1.5768845e-01]
 [1.1226919e-03]]","{'bfs': Array([4.3907662e-11, 1.2691110e-01, 6.7685870e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.9562712], dtype=float32), 'violated': Array(False, dtype=bool)}",[6.172605   0.15768845],[0. 0. 0.]
344,False,False,"[[ 6.7337279e+00]
 [-5.8533281e-01]
 [ 1.3454668e-03]]","{'bfs': Array([3.7561321e-10, 1.7934570e-01, 9.4456185e-04], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.6374846], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 6.733728  -0.5853328],[0. 0. 0.]
345,False,False,"[[ 7.0034509e+00]
 [-2.7473071e-01]
 [ 1.4453194e-03]]","{'bfs': Array([8.8680735e-10, 1.7266327e-01, 1.4001084e-03], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.5211712], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 7.003451  -0.2747307],[0. 0. 0.]
346,False,False,"[[ 7.5194039e+00]
 [-3.6589247e-01]
 [ 1.6602412e-03]]","{'bfs': Array([3.9515826e-09, 1.9602075e-01, 1.9990988e-03], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.315443], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 7.519404   -0.36589247],[0. 0. 0.]
347,False,False,"[[ 8.2023144e+00]
 [-4.4195500e-01]
 [ 1.9656692e-03]]","{'bfs': Array([2.0022943e-08, 2.2496165e-01, 2.8250390e-03], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.1003164], dtype=float32), 'violated': Array(False, dtype=bool)}",[ 8.202314 -0.441955],[0. 0. 0.]
348,False,False,"[[8.5515375e+00]
 [1.6223331e-01]
 [2.1338265e-03]]","{'bfs': Array([4.0935795e-08, 1.9905277e-01, 4.4044941e-03], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([1.0146834], dtype=float32), 'violated': Array(False, dtype=bool)}",[8.5515375  0.16223331],[0. 0. 0.]
349,False,False,"[[9.3003540e+00]
 [3.8732389e-01]
 [2.5201035e-03]]","{'bfs': Array([1.5121674e-07, 2.0648396e-01, 6.3017108e-03], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.8538165], dtype=float32), 'violated': Array(False, dtype=bool)}",[9.300354  0.3873239],[0. 0. 0.]
350,False,False,"[[1.0628259e+01]
 [4.3872392e-01]
 [3.2727676e-03]]","{'bfs': Array([8.4672433e-07, 2.3467745e-01, 8.3757276e-03], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.6502833], dtype=float32), 'violated': Array(False, dtype=bool)}",[10.628259    0.43872392],[0. 0. 0.]
351,False,False,"[[1.2491111e+01]
 [1.2827571e-01]
 [4.5136819e-03]]","{'bfs': Array([4.5509928e-06, 2.5327563e-01, 1.1107461e-02], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.4687191], dtype=float32), 'violated': Array(False, dtype=bool)}",[12.491111   0.1282757],[0. 0. 0.]
352,False,False,"[[1.5034453e+01]
 [4.7114059e-01]
 [6.5451348e-03]]","{'bfs': Array([2.1276916e-05, 2.4488451e-01, 1.6074544e-02], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.320092], dtype=float32), 'violated': Array(False, dtype=bool)}",[15.034453   0.4711406],[0. 0. 0.]
353,False,False,"[[2.0478815e+01]
 [5.4070348e-01]
 [1.2144810e-02]]","{'bfs': Array([1.3388446e-04, 2.3646517e-01, 2.1883551e-02], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.16784558], dtype=float32), 'violated': Array(False, dtype=bool)}",[20.478815   0.5407035],[0. 0. 0.]
354,False,False,"[[46.97477   ]
 [-1.6989766 ]
 [ 0.06498442]]","{'bfs': Array([0.00164952, 0.2252433 , 0.02404922], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.02397901], dtype=float32), 'violated': Array(False, dtype=bool)}",[46.97477   -1.6989766],[0. 0. 0.]
355,False,False,"[[-11.532842 ]
 [ -2.9613593]
 [ 11.419113 ]]","{'bfs': Array([0.0532428 , 0.10318154, 0.03646782], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.05738569], dtype=float32), 'violated': Array(False, dtype=bool)}",[-11.532842   -2.9613593],[0. 0. 0.]
356,False,True,"[[-0.]
 [-0.]
 [ 0.]]","{'bfs': Array([0.02698229, 0.113319  , 0.04538236], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([0.01639088], dtype=float32), 'violated': Array(False, dtype=bool)}",[0. 0.],[0. 0. 0.]
357,False,False,"[[1.2789973e+00]
 [5.4297566e-01]
 [5.5815392e-05]]","{'bfs': Array([0.000000e+00, 3.750106e-13, 0.000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([38.70414], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.2789973  0.54297566],[0. 0. 0.]
358,False,False,"[[1.3325789e+00]
 [4.1327122e-01]
 [5.6275101e-05]]","{'bfs': Array([0.0000000e+00, 3.6248893e-13, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([38.387814], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3325789  0.41327122],[0. 0. 0.]
359,False,False,"[[1.2627631e+00]
 [5.9120023e-01]
 [5.6219127e-05]]","{'bfs': Array([0.0000000e+00, 5.7660127e-13, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([38.434864], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.2627631  0.59120023],[0. 0. 0.]
360,False,False,"[[1.2961776e+00]
 [5.2610117e-01]
 [5.6573019e-05]]","{'bfs': Array([0.0000000e+00, 6.2615624e-13, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([38.185703], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.2961776 0.5261012],[0. 0. 0.]
361,False,False,"[[1.3150601e+00]
 [4.8821911e-01]
 [5.6887588e-05]]","{'bfs': Array([0.00000e+00, 7.06371e-13, 0.00000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([37.97446], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3150601 0.4882191],[0. 0. 0.]
362,False,False,"[[1.2865430e+00]
 [5.6237704e-01]
 [5.7010730e-05]]","{'bfs': Array([0.00000e+00, 9.43237e-13, 0.00000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([37.901028], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.286543   0.56237704],[0. 0. 0.]
363,False,False,"[[1.3144315e+00]
 [5.0606287e-01]
 [5.7367095e-05]]","{'bfs': Array([0.0000000e+00, 1.0378042e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([37.665516], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3144315  0.50606287],[0. 0. 0.]
364,False,False,"[[1.2552255e+00]
 [6.3837951e-01]
 [5.7348552e-05]]","{'bfs': Array([0.0000000e+00, 1.4851688e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([37.67895], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.2552255 0.6383795],[0. 0. 0.]
365,False,False,"[[1.3315798e+00]
 [4.7936559e-01]
 [5.7918620e-05]]","{'bfs': Array([0.0000000e+00, 1.4223002e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([37.306778], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3315798 0.4793656],[0. 0. 0.]
366,False,False,"[[1.3435756e+00]
 [4.5623007e-01]
 [5.8206075e-05]]","{'bfs': Array([0.0000000e+00, 1.6388196e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([37.114132], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3435756  0.45623007],[0. 0. 0.]
367,False,False,"[[1.3705779e+00]
 [3.8467661e-01]
 [5.8609356e-05]]","{'bfs': Array([0.0000000e+00, 1.7502268e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([36.871235], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3705779 0.3846766],[0. 0. 0.]
368,False,False,"[[1.3829545e+00]
 [3.5348532e-01]
 [5.8917951e-05]]","{'bfs': Array([0.0000000e+00, 1.9877886e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([36.672215], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3829545  0.35348532],[0. 0. 0.]
369,False,False,"[[1.3298254e+00]
 [5.1817262e-01]
 [5.8903181e-05]]","{'bfs': Array([0.0000000e+00, 3.0360786e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([36.68309], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3298254 0.5181726],[0. 0. 0.]
370,False,False,"[[1.3453550e+00]
 [4.8810792e-01]
 [5.9214417e-05]]","{'bfs': Array([0.00000e+00, 3.47507e-12, 0.00000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([36.48194], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.345355   0.48810792],[0. 0. 0.]
371,False,False,"[[1.3798357e+00]
 [3.9902261e-01]
 [5.9646169e-05]]","{'bfs': Array([0.0000000e+00, 3.6446284e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([36.21779], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3798357 0.3990226],[0. 0. 0.]
372,False,False,"[[1.3912075e+00]
 [3.7250724e-01]
 [5.9979066e-05]]","{'bfs': Array([0.0000000e+00, 4.1782446e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([36.023083], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3912075  0.37250724],[0. 0. 0.]
373,False,False,"[[1.3891014e+00]
 [3.9160219e-01]
 [6.0218146e-05]]","{'bfs': Array([0.0000000e+00, 5.1315905e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([35.873726], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3891014 0.3916022],[0. 0. 0.]
374,False,False,"[[1.4001701e+00]
 [3.6577547e-01]
 [6.0545619e-05]]","{'bfs': Array([0.000000e+00, 5.893618e-12, 0.000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([35.67989], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.4001701  0.36577547],[0. 0. 0.]
375,False,False,"[[1.3792804e+00]
 [4.4372943e-01]
 [6.0704078e-05]]","{'bfs': Array([0.0000000e+00, 7.8627565e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([35.592464], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3792804  0.44372943],[0. 0. 0.]
376,False,False,"[[1.3806300e+00]
 [4.5013994e-01]
 [6.0978058e-05]]","{'bfs': Array([0.0000000e+00, 9.4553775e-12, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([35.432983], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.38063    0.45013994],[0. 0. 0.]
377,False,False,"[[1.3816956e+00]
 [4.5731080e-01]
 [6.1250903e-05]]","{'bfs': Array([0.0000000e+00, 1.1372213e-11, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([35.274612], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.3816956 0.4573108],[0. 0. 0.]
378,False,False,"[[1.4040545e+00]
 [4.0075707e-01]
 [6.1648774e-05]]","{'bfs': Array([0.0000000e+00, 1.2553773e-11, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([35.04729], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.4040545  0.40075707],[0. 0. 0.]
379,False,False,"[[1.4093816e+00]
 [3.9533979e-01]
 [6.1944076e-05]]","{'bfs': Array([0.0000000e+00, 1.4839774e-11, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([34.874043], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.4093816 0.3953398],[0. 0. 0.]
380,False,False,"[[1.4089450e+00]
 [4.0858656e-01]
 [6.2230261e-05]]","{'bfs': Array([0.0000000e+00, 1.7987905e-11, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([34.72005], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.408945   0.40858656],[0. 0. 0.]
381,False,False,"[[1.4573224e+00]
 [2.2216485e-01]
 [6.2838910e-05]]","{'bfs': Array([0.000000e+00, 1.633241e-11, 0.000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([34.382957], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.4573224  0.22216485],[0. 0. 0.]
382,False,False,"[[1.4389617e+00]
 [3.2828015e-01]
 [6.2976651e-05]]","{'bfs': Array([0.0000000e+00, 2.2808646e-11, 0.0000000e+00], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([17.285547], dtype=float32), 'lfs_nom': Array([34.30218], dtype=float32), 'violated': Array(False, dtype=bool)}",[1.4389617  0.32828015],[0. 0. 0.]
