,complete,error,sol,sub_data,u,u_nom
529,False,False,"[[-5.5825269e-01]
 [ 1.6213775e-07]]","{'bfs': Array([4.8782334, 7.1217666], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2991767], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5582527],[-0.558244  0.      ]
530,False,False,"[[-5.5592901e-01]
 [ 1.6190725e-07]]","{'bfs': Array([4.8669004, 7.1330996], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29889953], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.555929],[-0.55592096  0.        ]
531,False,False,"[[-5.5380517e-01]
 [ 1.6238127e-07]]","{'bfs': Array([4.8555813, 7.1444187], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3004402], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5538052],[-0.55379695  0.        ]
532,False,False,"[[-5.5145890e-01]
 [ 1.6282334e-07]]","{'bfs': Array([4.8442698, 7.1557302], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30186117], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5514589],[-0.55145067  0.        ]
533,False,False,"[[-5.4847389e-01]
 [ 1.6234986e-07]]","{'bfs': Array([4.8329663, 7.1670337], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30122304], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5484739],[-0.5484665  0.       ]
534,False,False,"[[-5.4563618e-01]
 [ 1.6260952e-07]]","{'bfs': Array([4.821682, 7.178318], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30214334], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5456362],[-0.5456289  0.       ]
535,False,False,"[[-5.4186022e-01]
 [ 1.6127132e-07]]","{'bfs': Array([4.8104115, 7.1895885], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29957545], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5418602],[-0.5418543  0.       ]
536,False,False,"[[-5.3790051e-01]
 [ 1.5982062e-07]]","{'bfs': Array([4.79917, 7.20083], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29698336], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5379005],[-0.5378956  0.       ]
537,False,False,"[[-5.3520715e-01]
 [ 1.6131844e-07]]","{'bfs': Array([4.78796, 7.21204], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3011433], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.53520715],[-0.53520167  0.        ]
538,False,False,"[[-5.3160787e-01]
 [ 1.6142658e-07]]","{'bfs': Array([4.776752, 7.223248], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30194235], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.53160787],[-0.5316024  0.       ]
539,False,False,"[[-5.2724159e-01]
 [ 1.6021636e-07]]","{'bfs': Array([4.7655625, 7.2344375], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.299968], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5272416],[-0.5272367  0.       ]
540,False,False,"[[-5.2359253e-01]
 [ 1.6079233e-07]]","{'bfs': Array([4.7544045, 7.2455955], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30218494], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.52359253],[-0.5235871  0.       ]
541,False,False,"[[-5.1872832e-01]
 [ 1.5908569e-07]]","{'bfs': Array([4.7432604, 7.2567396], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29947102], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5187283],[-0.51872325  0.        ]
542,False,False,"[[-5.1325935e-01]
 [ 1.5648951e-07]]","{'bfs': Array([4.732154, 7.267846], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29463196], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.51325935],[-0.5132544  0.       ]
543,False,False,"[[-5.0909477e-01]
 [ 1.3461741e-07]]","{'bfs': Array([4.7210956, 7.2789044], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29625654], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5090948],[-0.5089886  0.       ]
544,False,False,"[[-5.0632191e-01]
 [ 1.6048685e-07]]","{'bfs': Array([4.7100573, 7.2899427], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30635023], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5063219],[-0.50631374  0.        ]
545,False,False,"[[-5.0144470e-01]
 [ 1.3597085e-07]]","{'bfs': Array([4.6990013, 7.3009987], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30621457], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.5014447],[-0.50132895  0.        ]
546,False,False,"[[-4.9780941e-01]
 [ 1.3728837e-07]]","{'bfs': Array([4.687976, 7.312024], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3133942], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.4978094],[-0.49768904  0.        ]
547,False,False,"[[-4.9196276e-01]
 [ 1.3483921e-07]]","{'bfs': Array([4.6769485, 7.3230515], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.31060708], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.49196276],[-0.49183577  0.        ]
548,False,False,"[[-4.8597094e-01]
 [ 1.3220750e-07]]","{'bfs': Array([4.6659656, 7.3340344], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3077774], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.48597094],[-0.4858368  0.       ]
549,False,False,"[[-4.7936434e-01]
 [ 1.2856751e-07]]","{'bfs': Array([4.6550283, 7.3449717], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30255723], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.47936434],[-0.47922218  0.        ]
550,False,False,"[[-4.7393036e-01]
 [ 1.2727457e-07]]","{'bfs': Array([4.6441493, 7.3558507], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30374277], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.47393036],[-0.47378087  0.        ]
551,False,False,"[[-4.6875185e-01]
 [ 1.2668696e-07]]","{'bfs': Array([4.6333, 7.3667], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30690765], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.46875185],[-0.46859506  0.        ]
552,False,False,"[[-4.6258223e-01]
 [ 1.2438113e-07]]","{'bfs': Array([4.622472, 7.377528], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30581474], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.46258223],[-0.46241692  0.        ]
553,False,False,"[[-4.5527434e-01]
 [ 1.2005952e-07]]","{'bfs': Array([4.611686, 7.388314], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29957235], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.45527434],[-0.45509887  0.        ]
554,False,False,"[[-4.4860721e-01]
 [ 1.1713186e-07]]","{'bfs': Array([4.6009684, 7.3990316], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29705262], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.4486072],[-0.44842216  0.        ]
555,False,False,"[[-4.4332799e-01]
 [ 1.1677386e-07]]","{'bfs': Array([4.5903015, 7.4096985], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30216217], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.443328],[-0.44313473  0.        ]
556,False,False,"[[-4.3778875e-01]
 [ 1.1613619e-07]]","{'bfs': Array([4.579651, 7.420349], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30665994], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.43778875],[-0.43758702  0.        ]
557,False,False,"[[-4.3201089e-01]
 [ 1.1516727e-07]]","{'bfs': Array([4.5690207, 7.4309793], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3106159], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.4320109],[-0.4318006  0.       ]
558,False,False,"[[-4.26387161e-01]
 [ 1.14608326e-07]]","{'bfs': Array([4.558415, 7.441585], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3160553], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.42638716],[-0.42616847  0.        ]
559,False,False,"[[-4.1933045e-01]
 [ 1.2270894e-07]]","{'bfs': Array([4.547827, 7.452173], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.31495464], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.41933045],[-0.4191697  0.       ]
560,False,False,"[[-4.1260076e-01]
 [ 1.2923363e-07]]","{'bfs': Array([4.537289, 7.462711], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.316054], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.41260076],[-0.4124942  0.       ]
561,False,False,"[[-4.0492094e-01]
 [ 1.2543359e-07]]","{'bfs': Array([4.5267916, 7.4732084], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3122115], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.40492094],[-0.4048036  0.       ]
562,False,False,"[[-3.9706981e-01]
 [ 1.2109962e-07]]","{'bfs': Array([4.5163593, 7.4836407], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30776024], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.3970698],[-0.39693835  0.        ]
563,False,False,"[[-3.90146196e-01]
 [ 1.18343536e-07]]","{'bfs': Array([4.5059967, 7.4940033], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30866528], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.3901462],[-0.3900029  0.       ]
564,False,False,"[[-3.8327774e-01]
 [ 9.5845820e-08]]","{'bfs': Array([4.495679, 7.504321], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3097571], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.38327774],[-0.38302127  0.        ]
565,False,False,"[[-3.7507665e-01]
 [ 9.4673510e-08]]","{'bfs': Array([4.4854054, 7.5145946], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30452228], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.37507665],[-0.37482452  0.        ]
566,False,False,"[[-3.6780518e-01]
 [ 1.1931158e-07]]","{'bfs': Array([4.4752088, 7.5247912], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.305462], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.36780518],[-0.36770135  0.        ]
567,False,False,"[[-3.6087403e-01]
 [ 1.1160421e-07]]","{'bfs': Array([4.4650593, 7.5349407], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30773652], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.36087403],[-0.3607491  0.       ]
568,False,False,"[[-3.53513688e-01]
 [ 1.00498255e-07]]","{'bfs': Array([4.4549522, 7.5450478], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30766475], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.3535137],[-0.35331714  0.        ]
569,False,False,"[[-3.4550172e-01]
 [ 1.2807325e-07]]","{'bfs': Array([4.4448996, 7.5551004], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30564404], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.34550172],[-0.3455003  0.       ]
570,False,False,"[[-3.3762154e-01]
 [ 1.2335008e-07]]","{'bfs': Array([4.4349117, 7.5650883], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3033787], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.33762154],[-0.33761334  0.        ]
571,False,False,"[[-3.3046567e-01]
 [ 1.2127288e-07]]","{'bfs': Array([4.424992, 7.575008], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30551708], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.33046567],[-0.330453  0.      ]
572,False,False,"[[-3.2274762e-01]
 [ 1.1774998e-07]]","{'bfs': Array([4.415118, 7.584882], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30458212], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.32274762],[-0.3227291  0.       ]
573,False,False,"[[-3.14931780e-01]
 [ 1.13924585e-07]]","{'bfs': Array([4.405308, 7.594692], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3031752], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.31493178],[-0.3149074  0.       ]
574,False,False,"[[-3.0690408e-01]
 [ 1.0964831e-07]]","{'bfs': Array([4.395563, 7.604437], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.30053747], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.30690408],[-0.30687353  0.        ]
575,False,False,"[[-2.9871914e-01]
 [ 1.0492090e-07]]","{'bfs': Array([4.385893, 7.614107], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29690003], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.29871914],[-0.29868212  0.        ]
576,False,False,"[[-2.8991157e-01]
 [ 9.5467811e-08]]","{'bfs': Array([4.3763022, 7.6236978], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28924286], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.28991157],[-0.28986263  0.        ]
577,False,False,"[[-2.8096727e-01]
 [ 8.9814051e-08]]","{'bfs': Array([4.366814, 7.633186], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2804116], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.28096727],[-0.2809096  0.       ]
578,False,False,"[[-2.7427199e-01]
 [ 9.1312955e-08]]","{'bfs': Array([4.357436, 7.642564], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28547466], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.274272],[-0.27421737  0.        ]
579,False,False,"[[-2.6768026e-01]
 [ 8.9721539e-08]]","{'bfs': Array([4.348095, 7.651905], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29140055], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.26768026],[-0.26761913  0.        ]
580,False,False,"[[-2.581120e-01]
 [ 8.205623e-08]]","{'bfs': Array([4.3387866, 7.6612134], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27809525], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.258112],[-0.25804296  0.        ]
581,False,False,"[[-2.505710e-01]
 [ 8.007312e-08]]","{'bfs': Array([4.3296165, 7.6703835], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27737832], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.250571],[-0.25049633  0.        ]
582,False,False,"[[-2.4421026e-01]
 [ 7.9721687e-08]]","{'bfs': Array([4.3205175, 7.6794825], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2844875], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.24421026],[-0.24414177  0.        ]
583,False,False,"[[-2.3765539e-01]
 [ 7.8910560e-08]]","{'bfs': Array([4.3114467, 7.6885533], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2904774], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.23765539],[-0.23758149  0.        ]
584,False,False,"[[-2.3101301e-01]
 [ 7.8101749e-08]]","{'bfs': Array([4.3024116, 7.6975884], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29611468], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.23101301],[-0.2309431  0.       ]
585,False,False,"[[-2.236670e-01]
 [ 7.416291e-08]]","{'bfs': Array([4.293414, 7.706586], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29679048], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.223667],[-0.22358987  0.        ]
586,False,False,"[[-2.1591479e-01]
 [ 7.2550577e-08]]","{'bfs': Array([4.284484, 7.715516], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29428864], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.21591479],[-0.21583214  0.        ]
587,False,False,"[[-2.0861155e-01]
 [ 6.7764148e-08]]","{'bfs': Array([4.275639, 7.724361], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2946366], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.20861155],[-0.20852904  0.        ]
588,False,False,"[[-2.0118749e-01]
 [ 6.6140899e-08]]","{'bfs': Array([4.2668643, 7.7331357], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29375458], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.20118749],[-0.20110852  0.        ]
589,False,False,"[[-1.928630e-01]
 [ 6.108996e-08]]","{'bfs': Array([4.2581677, 7.7418323], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2854514], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.192863],[-0.19278027  0.        ]
590,False,False,"[[-1.8571578e-01]
 [ 5.8442353e-08]]","{'bfs': Array([4.2495937, 7.7504063], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28524637], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.18571578],[-0.18563192  0.        ]
591,False,False,"[[-1.7757718e-01]
 [ 5.3711616e-08]]","{'bfs': Array([4.241096, 7.758904], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2766559], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.17757718],[-0.1774903  0.       ]
592,False,False,"[[-1.7063837e-01]
 [ 5.1112465e-08]]","{'bfs': Array([4.232725, 7.767275], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27647305], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.17063837],[-0.17054404  0.        ]
593,False,False,"[[-1.6414428e-01]
 [ 4.9633783e-08]]","{'bfs': Array([4.224432, 7.775568], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2794708], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.16414428],[-0.16405736  0.        ]
594,False,False,"[[-1.5738930e-01]
 [ 4.7374428e-08]]","{'bfs': Array([4.216198, 7.783802], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.27982318], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.1573893],[-0.1573024  0.       ]
595,False,False,"[[-1.5108950e-01]
 [ 4.5847898e-08]]","{'bfs': Array([4.20804, 7.79196], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28346968], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.1510895],[-0.15100358  0.        ]
596,False,False,"[[-1.4483728e-01]
 [ 4.4249312e-08]]","{'bfs': Array([4.1999393, 7.8000607], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28708768], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.14483728],[-0.14474536  0.        ]
597,False,False,"[[-1.3965017e-01]
 [ 4.4684569e-08]]","{'bfs': Array([4.191896, 7.808104], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3002591], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.13965017],[-0.13956846  0.        ]
598,False,False,"[[-1.3287039e-01]
 [ 4.2002434e-08]]","{'bfs': Array([4.183851, 7.816149], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29873085], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.13287039],[-0.13278912  0.        ]
599,False,False,"[[-1.2765226e-01]
 [ 4.2086846e-08]]","{'bfs': Array([4.175897, 7.824103], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3115132], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.12765226],[-0.12757412  0.        ]
600,False,False,"[[-1.2132695e-01]
 [ 3.9999591e-08]]","{'bfs': Array([4.167945, 7.832055], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3134911], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.12132695],[-0.12125017  0.        ]
601,False,False,"[[-1.1410060e-01]
 [ 3.6191388e-08]]","{'bfs': Array([4.1600633, 7.8399367], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3050934], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.1141006],[-0.11402383  0.        ]
602,False,False,"[[-1.0789702e-01]
 [ 3.4044824e-08]]","{'bfs': Array([4.15232, 7.84768], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.3056538], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.10789702],[-0.1078219  0.       ]
603,False,False,"[[-1.0102051e-01]
 [ 3.0634567e-08]]","{'bfs': Array([4.144658, 7.855342], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29746783], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.10102051],[-0.10094612  0.        ]
604,False,False,"[[-9.5118329e-02]
 [ 2.8704058e-08]]","{'bfs': Array([4.1371355, 7.8628645], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.29822445], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.09511833],[-0.09504608  0.        ]
605,False,False,"[[-8.9209631e-02]
 [ 2.6631476e-08]]","{'bfs': Array([4.1296945, 7.8703055], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2976048], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.08920963],[-0.08913955  0.        ]
606,False,False,"[[-8.2564428e-02]
 [ 2.3317291e-08]]","{'bfs': Array([4.122345, 7.877655], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28612447], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.08256443],[-0.08249567  0.        ]
607,False,False,"[[-7.6954879e-02]
 [ 2.1410681e-08]]","{'bfs': Array([4.1151624, 7.8848376], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28479552], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.07695488],[-0.07688573  0.        ]
608,False,False,"[[-7.1666226e-02]
 [ 1.9444656e-08]]","{'bfs': Array([4.1080785, 7.8919215], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28598392], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.07166623],[-0.07160008  0.        ]
609,False,False,"[[-6.627879e-02]
 [ 1.757883e-08]]","{'bfs': Array([4.101075, 7.898925], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28414273], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.06627879],[-0.06621559  0.        ]
610,False,False,"[[-6.1097473e-02]
 [ 1.6420746e-08]]","{'bfs': Array([4.0941753, 7.9058247], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28316808], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.06109747],[-0.06104015  0.        ]
611,False,False,"[[-5.5211805e-02]
 [-1.8937141e-07]]","{'bfs': Array([4.0873733, 7.9126267], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28059268], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.0552118],[-0.05590819  0.        ]
612,False,False,"[[-5.070866e-02]
 [-1.760009e-07]]","{'bfs': Array([4.0806823, 7.9193177], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2850846], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.05070866],[-0.05135605  0.        ]
613,False,False,"[[-4.5959678e-02]
 [-1.5668112e-07]]","{'bfs': Array([4.0740495, 7.9259505], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28382564], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.04595968],[-0.04656576  0.        ]
614,False,False,"[[-4.1261751e-02]
 [-1.3714006e-07]]","{'bfs': Array([4.067519, 7.932481], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.28049183], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.04126175],[-0.04182332  0.        ]
615,False,False,"[[-3.7385426e-02]
 [-1.2858297e-07]]","{'bfs': Array([4.0611086, 7.9388914], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2907188], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03738543],[-0.03789606  0.        ]
616,False,False,"[[-3.27078253e-02]
 [-1.07154705e-07]]","{'bfs': Array([4.054712, 7.945288], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2821374], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.03270783],[-0.03317164  0.        ]
617,False,False,"[[-2.8071564e-02]
 [-8.5126572e-08]]","{'bfs': Array([4.048478, 7.951522], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26817763], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02807156],[-0.02849135  0.        ]
618,False,False,"[[-2.4205007e-02]
 [-7.1974583e-08]]","{'bfs': Array([4.0424547, 7.9575453], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2666763], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02420501],[-0.02457593  0.        ]
619,False,False,"[[-2.0582462e-02]
 [-6.0880268e-08]]","{'bfs': Array([4.0365405, 7.9634595], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26778483], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.02058246],[-0.02090299  0.        ]
620,False,False,"[[-1.7012468e-02]
 [-4.9167554e-08]]","{'bfs': Array([4.0307136, 7.9692864], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26617205], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01701247],[-0.0172845  0.       ]
621,False,False,"[[-1.3564747e-02]
 [-3.7973592e-08]]","{'bfs': Array([4.024998, 7.975002], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26256764], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01356475],[-0.01378747  0.        ]
622,False,False,"[[-1.0402336e-02]
 [-2.8959732e-08]]","{'bfs': Array([4.019413, 7.980587], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26415777], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.01040234],[-0.01057551  0.        ]
623,False,False,"[[-7.3264525e-03]
 [-2.0036403e-08]]","{'bfs': Array([4.013912, 7.986088], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.2632295], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.00732645],[-0.0074509  0.       ]
624,False,False,"[[-5.4942193e-03]
 [ 1.5506781e-07]]","{'bfs': Array([4.008519, 7.991481], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26553655], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.00549422],[-0.00450869  0.        ]
625,False,False,"[[-2.0360744e-03]
 [ 5.6050670e-08]]","{'bfs': Array([4.003204, 7.996796], dtype=float32), 'complete': Array(False, dtype=bool), 'lfs': Array([0.26449108], dtype=float32), 'violated': Array(False, dtype=bool)}",[-0.00203607],[-0.00166494  0.        ]
